Agent,ScanTime,SeatingSection
GateB_TicketAgent2,26/09/22 20:03,101
GateA_TicketAgent3,26/09/22 20:03,122
GateC_TicketAgent3,26/09/22 20:03,109
GateA_TicketAgent2,26/09/22 20:03,115
GateC_TicketAgent1,26/09/22 20:03,106
GateB_TicketAgent1,26/09/22 20:03,137
GateD_TicketAgent1,26/09/22 20:03,128
GateA_TicketAgent3,26/09/22 20:03,124
GateB_TicketAgent2,26/09/22 20:03,101
GateB_TicketAgent3,26/09/22 20:03,120
GateD_TicketAgent2,26/09/22 20:03,120
GateA_TicketAgent2,26/09/22 20:03,128
GateA_TicketAgent1,26/09/22 20:03,120
GateA_TicketAgent3,26/09/22 20:03,119
GateB_TicketAgent2,26/09/22 20:03,117
GateB_TicketAgent3,26/09/22 20:03,122
GateA_TicketAgent2,26/09/22 20:03,128
GateA_TicketAgent1,26/09/22 20:03,116
GateA_TicketAgent3,26/09/22 20:03,121
GateB_TicketAgent2,26/09/22 20:04,107
GateB_TicketAgent1,26/09/22 20:04,109
GateA_TicketAgent2,26/09/22 20:04,118
GateB_TicketAgent3,26/09/22 20:04,136
GateA_TicketAgent1,26/09/22 20:04,122
GateA_TicketAgent3,26/09/22 20:04,131
GateD_TicketAgent1,26/09/22 20:04,112
GateB_TicketAgent1,26/09/22 20:04,109
GateC_TicketAgent1,26/09/22 20:04,122
GateA_TicketAgent2,26/09/22 20:04,116
GateB_TicketAgent3,26/09/22 20:04,138
GateD_TicketAgent2,26/09/22 20:04,128
GateA_TicketAgent1,26/09/22 20:04,126
GateC_TicketAgent2,26/09/22 20:04,134
GateB_TicketAgent2,26/09/22 20:04,113
GateA_TicketAgent3,26/09/22 20:04,101
GateB_TicketAgent1,26/09/22 20:04,113
GateC_TicketAgent3,26/09/22 20:04,101
GateB_TicketAgent3,26/09/22 20:04,138
GateA_TicketAgent1,26/09/22 20:04,132
GateB_TicketAgent2,26/09/22 20:04,107
GateA_TicketAgent2,26/09/22 20:04,102
GateB_TicketAgent1,26/09/22 20:04,136
GateB_TicketAgent3,26/09/22 20:04,110
GateB_TicketAgent2,26/09/22 20:04,136
GateA_TicketAgent1,26/09/22 20:04,131
GateA_TicketAgent2,26/09/22 20:04,101
GateA_TicketAgent3,26/09/22 20:04,105
GateB_TicketAgent1,26/09/22 20:04,135
GateB_TicketAgent3,26/09/22 20:04,137
GateA_TicketAgent1,26/09/22 20:04,122
GateB_TicketAgent2,26/09/22 20:04,112
GateC_TicketAgent2,26/09/22 20:04,137
GateA_TicketAgent2,26/09/22 20:04,106
GateA_TicketAgent3,26/09/22 20:04,112
GateC_TicketAgent3,26/09/22 20:04,126
GateC_TicketAgent1,26/09/22 20:04,101
GateB_TicketAgent2,26/09/22 20:04,139
GateA_TicketAgent2,26/09/22 20:04,105
GateD_TicketAgent1,26/09/22 20:04,130
GateB_TicketAgent1,26/09/22 20:04,128
GateC_TicketAgent1,26/09/22 20:04,103
GateC_TicketAgent2,26/09/22 20:04,111
GateB_TicketAgent3,26/09/22 20:04,108
GateB_TicketAgent2,26/09/22 20:04,110
GateA_TicketAgent2,26/09/22 20:04,129
GateB_TicketAgent1,26/09/22 20:04,111
GateC_TicketAgent3,26/09/22 20:04,129
GateA_TicketAgent3,26/09/22 20:04,126
GateD_TicketAgent3,26/09/22 20:04,108
GateB_TicketAgent3,26/09/22 20:04,133
GateD_TicketAgent1,26/09/22 20:04,128
GateA_TicketAgent1,26/09/22 20:04,119
GateD_TicketAgent2,26/09/22 20:04,115
GateC_TicketAgent1,26/09/22 20:04,105
GateB_TicketAgent2,26/09/22 20:04,118
GateA_TicketAgent2,26/09/22 20:05,118
GateA_TicketAgent3,26/09/22 20:05,120
GateD_TicketAgent1,26/09/22 20:05,122
GateB_TicketAgent3,26/09/22 20:05,109
GateA_TicketAgent1,26/09/22 20:05,137
GateC_TicketAgent1,26/09/22 20:05,136
GateC_TicketAgent2,26/09/22 20:05,102
GateB_TicketAgent1,26/09/22 20:05,113
GateA_TicketAgent2,26/09/22 20:05,120
GateB_TicketAgent2,26/09/22 20:05,139
GateA_TicketAgent3,26/09/22 20:05,105
GateA_TicketAgent1,26/09/22 20:05,115
GateB_TicketAgent1,26/09/22 20:05,105
GateA_TicketAgent2,26/09/22 20:05,138
GateB_TicketAgent3,26/09/22 20:05,140
GateB_TicketAgent2,26/09/22 20:05,110
GateA_TicketAgent1,26/09/22 20:05,124
GateA_TicketAgent3,26/09/22 20:05,123
GateD_TicketAgent1,26/09/22 20:05,128
GateB_TicketAgent1,26/09/22 20:05,102
GateB_TicketAgent2,26/09/22 20:05,107
GateD_TicketAgent2,26/09/22 20:05,138
GateC_TicketAgent3,26/09/22 20:05,128
GateA_TicketAgent1,26/09/22 20:05,123
GateC_TicketAgent1,26/09/22 20:05,100
GateA_TicketAgent3,26/09/22 20:05,122
GateB_TicketAgent1,26/09/22 20:05,133
GateC_TicketAgent2,26/09/22 20:05,138
GateB_TicketAgent3,26/09/22 20:05,136
GateB_TicketAgent2,26/09/22 20:05,116
GateA_TicketAgent1,26/09/22 20:05,120
GateD_TicketAgent3,26/09/22 20:05,106
GateB_TicketAgent1,26/09/22 20:05,111
GateA_TicketAgent3,26/09/22 20:05,140
GateC_TicketAgent2,26/09/22 20:05,139
GateB_TicketAgent3,26/09/22 20:05,133
GateD_TicketAgent1,26/09/22 20:05,131
GateB_TicketAgent2,26/09/22 20:05,100
GateC_TicketAgent3,26/09/22 20:05,138
GateC_TicketAgent1,26/09/22 20:05,106
GateA_TicketAgent1,26/09/22 20:05,126
GateB_TicketAgent1,26/09/22 20:05,100
GateA_TicketAgent3,26/09/22 20:05,121
GateA_TicketAgent2,26/09/22 20:05,124
GateC_TicketAgent2,26/09/22 20:05,102
GateB_TicketAgent2,26/09/22 20:05,138
GateC_TicketAgent1,26/09/22 20:05,123
GateA_TicketAgent1,26/09/22 20:05,113
GateB_TicketAgent3,26/09/22 20:05,134
GateA_TicketAgent2,26/09/22 20:05,122
GateB_TicketAgent1,26/09/22 20:05,133
GateA_TicketAgent3,26/09/22 20:05,127
GateB_TicketAgent2,26/09/22 20:05,113
GateA_TicketAgent1,26/09/22 20:05,120
GateA_TicketAgent2,26/09/22 20:05,125
GateC_TicketAgent3,26/09/22 20:05,136
GateB_TicketAgent1,26/09/22 20:05,109
GateD_TicketAgent1,26/09/22 20:06,128
GateA_TicketAgent3,26/09/22 20:06,125
GateB_TicketAgent2,26/09/22 20:06,123
GateA_TicketAgent1,26/09/22 20:06,115
GateC_TicketAgent1,26/09/22 20:06,136
GateB_TicketAgent3,26/09/22 20:06,112
GateA_TicketAgent2,26/09/22 20:06,123
GateD_TicketAgent2,26/09/22 20:06,134
GateB_TicketAgent1,26/09/22 20:06,140
GateC_TicketAgent2,26/09/22 20:06,135
GateA_TicketAgent3,26/09/22 20:06,112
GateB_TicketAgent2,26/09/22 20:06,138
GateA_TicketAgent1,26/09/22 20:06,115
GateC_TicketAgent3,26/09/22 20:06,109
GateA_TicketAgent2,26/09/22 20:06,118
GateB_TicketAgent1,26/09/22 20:06,117
GateC_TicketAgent1,26/09/22 20:06,133
GateB_TicketAgent3,26/09/22 20:06,134
GateD_TicketAgent1,26/09/22 20:06,112
GateA_TicketAgent2,26/09/22 20:06,120
GateC_TicketAgent1,26/09/22 20:06,122
GateB_TicketAgent1,26/09/22 20:06,109
GateA_TicketAgent3,26/09/22 20:06,115
GateB_TicketAgent2,26/09/22 20:06,141
GateA_TicketAgent1,26/09/22 20:06,128
GateA_TicketAgent2,26/09/22 20:06,111
GateB_TicketAgent1,26/09/22 20:06,139
GateB_TicketAgent2,26/09/22 20:06,115
GateA_TicketAgent3,26/09/22 20:06,115
GateB_TicketAgent3,26/09/22 20:06,113
GateA_TicketAgent1,26/09/22 20:06,119
GateA_TicketAgent2,26/09/22 20:06,105
GateB_TicketAgent1,26/09/22 20:06,134
GateA_TicketAgent3,26/09/22 20:06,120
GateC_TicketAgent2,26/09/22 20:06,103
GateB_TicketAgent2,26/09/22 20:06,106
GateA_TicketAgent1,26/09/22 20:06,116
GateC_TicketAgent1,26/09/22 20:06,137
GateB_TicketAgent1,26/09/22 20:06,138
GateB_TicketAgent3,26/09/22 20:06,133
GateB_TicketAgent2,26/09/22 20:06,140
GateC_TicketAgent3,26/09/22 20:06,135
GateA_TicketAgent1,26/09/22 20:06,105
GateA_TicketAgent2,26/09/22 20:06,110
GateB_TicketAgent1,26/09/22 20:06,120
GateD_TicketAgent1,26/09/22 20:06,134
GateB_TicketAgent2,26/09/22 20:06,134
GateA_TicketAgent1,26/09/22 20:06,129
GateA_TicketAgent2,26/09/22 20:06,116
GateD_TicketAgent2,26/09/22 20:06,127
GateB_TicketAgent1,26/09/22 20:06,110
GateB_TicketAgent3,26/09/22 20:07,113
GateD_TicketAgent3,26/09/22 20:07,129
GateB_TicketAgent2,26/09/22 20:07,106
GateA_TicketAgent1,26/09/22 20:07,139
GateB_TicketAgent1,26/09/22 20:07,112
GateB_TicketAgent3,26/09/22 20:07,110
GateD_TicketAgent1,26/09/22 20:07,103
GateB_TicketAgent2,26/09/22 20:07,110
GateA_TicketAgent1,26/09/22 20:07,114
GateA_TicketAgent2,26/09/22 20:07,111
GateB_TicketAgent1,26/09/22 20:07,113
GateB_TicketAgent2,26/09/22 20:07,109
GateA_TicketAgent1,26/09/22 20:07,125
GateC_TicketAgent1,26/09/22 20:07,135
GateA_TicketAgent2,26/09/22 20:07,117
GateB_TicketAgent3,26/09/22 20:07,137
GateA_TicketAgent3,26/09/22 20:07,116
GateC_TicketAgent2,26/09/22 20:07,102
GateD_TicketAgent3,26/09/22 20:07,133
GateB_TicketAgent1,26/09/22 20:07,135
GateA_TicketAgent1,26/09/22 20:07,139
GateD_TicketAgent2,26/09/22 20:07,131
GateB_TicketAgent2,26/09/22 20:07,120
GateA_TicketAgent2,26/09/22 20:07,116
GateC_TicketAgent3,26/09/22 20:07,117
GateA_TicketAgent3,26/09/22 20:07,127
GateB_TicketAgent1,26/09/22 20:07,102
GateD_TicketAgent1,26/09/22 20:07,101
GateA_TicketAgent1,26/09/22 20:07,116
GateA_TicketAgent2,26/09/22 20:07,104
GateA_TicketAgent3,26/09/22 20:07,135
GateB_TicketAgent3,26/09/22 20:07,105
GateC_TicketAgent1,26/09/22 20:07,102
GateB_TicketAgent1,26/09/22 20:07,101
GateC_TicketAgent2,26/09/22 20:07,101
GateB_TicketAgent2,26/09/22 20:07,118
GateA_TicketAgent2,26/09/22 20:07,106
GateA_TicketAgent3,26/09/22 20:07,119
GateC_TicketAgent3,26/09/22 20:07,112
GateC_TicketAgent1,26/09/22 20:07,101
GateD_TicketAgent1,26/09/22 20:07,128
GateB_TicketAgent1,26/09/22 20:07,132
GateA_TicketAgent1,26/09/22 20:07,106
GateB_TicketAgent2,26/09/22 20:07,117
GateB_TicketAgent3,26/09/22 20:07,133
GateD_TicketAgent2,26/09/22 20:07,121
GateA_TicketAgent3,26/09/22 20:07,125
GateB_TicketAgent1,26/09/22 20:07,120
GateA_TicketAgent1,26/09/22 20:07,119
GateA_TicketAgent2,26/09/22 20:07,116
GateB_TicketAgent3,26/09/22 20:07,112
GateC_TicketAgent1,26/09/22 20:07,138
GateB_TicketAgent2,26/09/22 20:07,102
GateA_TicketAgent3,26/09/22 20:07,124
GateD_TicketAgent1,26/09/22 20:07,128
GateC_TicketAgent3,26/09/22 20:07,106
GateC_TicketAgent2,26/09/22 20:07,105
GateB_TicketAgent1,26/09/22 20:07,116
GateA_TicketAgent1,26/09/22 20:07,131
GateA_TicketAgent2,26/09/22 20:08,129
GateB_TicketAgent2,26/09/22 20:08,124
GateA_TicketAgent3,26/09/22 20:08,116
GateC_TicketAgent1,26/09/22 20:08,106
GateB_TicketAgent3,26/09/22 20:08,121
GateA_TicketAgent1,26/09/22 20:08,114
GateB_TicketAgent1,26/09/22 20:08,110
GateA_TicketAgent2,26/09/22 20:08,101
GateA_TicketAgent3,26/09/22 20:08,120
GateD_TicketAgent1,26/09/22 20:08,106
GateB_TicketAgent1,26/09/22 20:08,101
GateA_TicketAgent2,26/09/22 20:08,136
GateC_TicketAgent2,26/09/22 20:08,107
GateD_TicketAgent2,26/09/22 20:08,109
GateB_TicketAgent2,26/09/22 20:08,138
GateA_TicketAgent3,26/09/22 20:08,130
GateC_TicketAgent1,26/09/22 20:08,105
GateB_TicketAgent3,26/09/22 20:08,110
GateA_TicketAgent1,26/09/22 20:08,122
GateB_TicketAgent1,26/09/22 20:08,107
GateA_TicketAgent2,26/09/22 20:08,120
GateB_TicketAgent2,26/09/22 20:08,109
GateD_TicketAgent3,26/09/22 20:08,113
GateA_TicketAgent3,26/09/22 20:08,124
GateB_TicketAgent3,26/09/22 20:08,107
GateB_TicketAgent1,26/09/22 20:08,109
GateA_TicketAgent2,26/09/22 20:08,107
GateC_TicketAgent2,26/09/22 20:08,103
GateB_TicketAgent2,26/09/22 20:08,111
GateC_TicketAgent1,26/09/22 20:08,139
GateA_TicketAgent1,26/09/22 20:08,105
GateA_TicketAgent3,26/09/22 20:08,116
GateB_TicketAgent3,26/09/22 20:08,117
GateD_TicketAgent1,26/09/22 20:08,130
GateB_TicketAgent1,26/09/22 20:08,135
GateA_TicketAgent2,26/09/22 20:08,124
GateC_TicketAgent3,26/09/22 20:08,128
GateA_TicketAgent1,26/09/22 20:08,119
GateA_TicketAgent3,26/09/22 20:08,116
GateB_TicketAgent1,26/09/22 20:08,117
GateA_TicketAgent2,26/09/22 20:08,133
GateD_TicketAgent2,26/09/22 20:08,130
GateA_TicketAgent1,26/09/22 20:08,130
GateA_TicketAgent3,26/09/22 20:08,140
GateB_TicketAgent3,26/09/22 20:08,119
GateC_TicketAgent1,26/09/22 20:08,130
GateB_TicketAgent1,26/09/22 20:08,108
GateA_TicketAgent2,26/09/22 20:08,115
GateB_TicketAgent2,26/09/22 20:08,104
GateC_TicketAgent2,26/09/22 20:08,133
GateA_TicketAgent1,26/09/22 20:08,118
GateB_TicketAgent3,26/09/22 20:08,112
GateB_TicketAgent1,26/09/22 20:08,136
GateA_TicketAgent2,26/09/22 20:08,117
GateB_TicketAgent2,26/09/22 20:09,110
GateC_TicketAgent3,26/09/22 20:09,109
GateA_TicketAgent1,26/09/22 20:09,129
GateA_TicketAgent3,26/09/22 20:09,117
GateB_TicketAgent3,26/09/22 20:09,139
GateB_TicketAgent1,26/09/22 20:09,132
GateC_TicketAgent1,26/09/22 20:09,105
GateA_TicketAgent2,26/09/22 20:09,115
GateB_TicketAgent2,26/09/22 20:09,102
GateA_TicketAgent1,26/09/22 20:09,112
GateA_TicketAgent2,26/09/22 20:09,120
GateD_TicketAgent1,26/09/22 20:09,128
GateC_TicketAgent2,26/09/22 20:09,107
GateD_TicketAgent2,26/09/22 20:09,104
GateA_TicketAgent1,26/09/22 20:09,100
GateC_TicketAgent3,26/09/22 20:09,104
GateA_TicketAgent3,26/09/22 20:09,128
GateD_TicketAgent3,26/09/22 20:09,102
GateC_TicketAgent1,26/09/22 20:09,139
GateA_TicketAgent2,26/09/22 20:09,118
GateD_TicketAgent1,26/09/22 20:09,136
GateA_TicketAgent1,26/09/22 20:09,128
GateC_TicketAgent1,26/09/22 20:09,130
GateA_TicketAgent2,26/09/22 20:09,114
GateA_TicketAgent1,26/09/22 20:09,119
GateB_TicketAgent3,26/09/22 20:09,108
GateB_TicketAgent1,26/09/22 20:09,110
GateA_TicketAgent3,26/09/22 20:09,117
GateC_TicketAgent2,26/09/22 20:09,110
GateA_TicketAgent2,26/09/22 20:09,130
GateA_TicketAgent1,26/09/22 20:09,128
GateC_TicketAgent1,26/09/22 20:09,136
GateA_TicketAgent2,26/09/22 20:09,130
GateD_TicketAgent1,26/09/22 20:09,133
GateC_TicketAgent3,26/09/22 20:09,126
GateA_TicketAgent1,26/09/22 20:09,127
GateD_TicketAgent2,26/09/22 20:09,130
GateA_TicketAgent3,26/09/22 20:09,130
GateC_TicketAgent2,26/09/22 20:09,137
GateA_TicketAgent2,26/09/22 20:09,106
GateD_TicketAgent3,26/09/22 20:09,129
GateA_TicketAgent1,26/09/22 20:09,114
GateC_TicketAgent1,26/09/22 20:09,141
GateD_TicketAgent1,26/09/22 20:09,132
GateC_TicketAgent2,26/09/22 20:09,129
GateA_TicketAgent2,26/09/22 20:09,133
GateB_TicketAgent1,26/09/22 20:10,132
GateA_TicketAgent1,26/09/22 20:10,139
GateA_TicketAgent3,26/09/22 20:10,110
GateB_TicketAgent2,26/09/22 20:10,104
GateA_TicketAgent2,26/09/22 20:10,122
GateD_TicketAgent1,26/09/22 20:10,130
GateA_TicketAgent1,26/09/22 20:10,129
GateA_TicketAgent2,26/09/22 20:10,123
GateB_TicketAgent1,26/09/22 20:10,137
GateA_TicketAgent1,26/09/22 20:10,129
GateA_TicketAgent3,26/09/22 20:10,122
GateB_TicketAgent2,26/09/22 20:10,121
GateA_TicketAgent2,26/09/22 20:10,128
GateB_TicketAgent3,26/09/22 20:10,117
GateD_TicketAgent1,26/09/22 20:10,127
GateC_TicketAgent1,26/09/22 20:10,105
GateB_TicketAgent1,26/09/22 20:10,113
GateB_TicketAgent2,26/09/22 20:10,109
GateD_TicketAgent2,26/09/22 20:10,130
GateC_TicketAgent2,26/09/22 20:10,137
GateA_TicketAgent1,26/09/22 20:10,124
GateA_TicketAgent3,26/09/22 20:10,119
GateD_TicketAgent3,26/09/22 20:10,119
GateA_TicketAgent2,26/09/22 20:10,120
GateA_TicketAgent1,26/09/22 20:10,116
GateA_TicketAgent2,26/09/22 20:10,134
GateC_TicketAgent1,26/09/22 20:10,102
GateD_TicketAgent1,26/09/22 20:10,118
GateB_TicketAgent1,26/09/22 20:10,102
GateA_TicketAgent1,26/09/22 20:10,127
GateB_TicketAgent2,26/09/22 20:10,137
GateA_TicketAgent2,26/09/22 20:10,106
GateD_TicketAgent2,26/09/22 20:10,136
GateA_TicketAgent1,26/09/22 20:10,124
GateB_TicketAgent3,26/09/22 20:10,128
GateD_TicketAgent3,26/09/22 20:10,133
GateA_TicketAgent3,26/09/22 20:10,115
GateD_TicketAgent1,26/09/22 20:10,129
GateC_TicketAgent2,26/09/22 20:10,121
GateA_TicketAgent2,26/09/22 20:10,124
GateB_TicketAgent1,26/09/22 20:11,137
GateD_TicketAgent2,26/09/22 20:11,104
GateA_TicketAgent1,26/09/22 20:11,138
GateA_TicketAgent3,26/09/22 20:11,136
GateB_TicketAgent2,26/09/22 20:11,112
GateA_TicketAgent2,26/09/22 20:11,105
GateC_TicketAgent1,26/09/22 20:11,132
GateA_TicketAgent1,26/09/22 20:11,105
GateA_TicketAgent3,26/09/22 20:11,116
GateC_TicketAgent2,26/09/22 20:11,129
GateA_TicketAgent2,26/09/22 20:11,118
GateD_TicketAgent1,26/09/22 20:11,129
GateA_TicketAgent1,26/09/22 20:11,124
GateA_TicketAgent3,26/09/22 20:11,122
GateA_TicketAgent2,26/09/22 20:11,117
GateA_TicketAgent1,26/09/22 20:11,130
GateA_TicketAgent3,26/09/22 20:11,109
GateB_TicketAgent2,26/09/22 20:11,101
GateA_TicketAgent1,26/09/22 20:11,123
GateB_TicketAgent1,26/09/22 20:11,135
GateA_TicketAgent2,26/09/22 20:11,102
GateB_TicketAgent3,26/09/22 20:11,107
GateC_TicketAgent1,26/09/22 20:11,105
GateD_TicketAgent2,26/09/22 20:11,106
GateD_TicketAgent1,26/09/22 20:11,131
GateB_TicketAgent1,26/09/22 20:11,101
GateA_TicketAgent2,26/09/22 20:11,130
GateD_TicketAgent3,26/09/22 20:11,129
GateA_TicketAgent3,26/09/22 20:11,120
GateB_TicketAgent2,26/09/22 20:11,119
GateC_TicketAgent2,26/09/22 20:11,126
GateD_TicketAgent1,26/09/22 20:11,130
GateB_TicketAgent1,26/09/22 20:11,133
GateA_TicketAgent1,26/09/22 20:11,121
GateC_TicketAgent1,26/09/22 20:11,101
GateD_TicketAgent2,26/09/22 20:11,115
GateC_TicketAgent3,26/09/22 20:11,120
GateA_TicketAgent1,26/09/22 20:11,125
GateC_TicketAgent1,26/09/22 20:11,127
GateD_TicketAgent3,26/09/22 20:11,140
GateC_TicketAgent2,26/09/22 20:11,128
GateA_TicketAgent1,26/09/22 20:11,116
GateC_TicketAgent1,26/09/22 20:12,106
GateD_TicketAgent2,26/09/22 20:12,129
GateA_TicketAgent2,26/09/22 20:12,131
GateB_TicketAgent2,26/09/22 20:12,117
GateC_TicketAgent2,26/09/22 20:12,110
GateA_TicketAgent3,26/09/22 20:12,126
GateD_TicketAgent1,26/09/22 20:12,131
GateC_TicketAgent3,26/09/22 20:12,139
GateA_TicketAgent1,26/09/22 20:12,121
GateB_TicketAgent1,26/09/22 20:12,102
GateB_TicketAgent3,26/09/22 20:12,120
GateD_TicketAgent2,26/09/22 20:12,129
GateA_TicketAgent2,26/09/22 20:12,104
GateC_TicketAgent1,26/09/22 20:12,134
GateA_TicketAgent3,26/09/22 20:12,114
GateC_TicketAgent2,26/09/22 20:12,105
GateA_TicketAgent1,26/09/22 20:12,119
GateD_TicketAgent3,26/09/22 20:12,139
GateB_TicketAgent1,26/09/22 20:12,125
GateC_TicketAgent1,26/09/22 20:12,106
GateB_TicketAgent2,26/09/22 20:12,133
GateD_TicketAgent1,26/09/22 20:12,107
GateA_TicketAgent1,26/09/22 20:12,107
GateD_TicketAgent2,26/09/22 20:12,108
GateC_TicketAgent3,26/09/22 20:12,138
GateA_TicketAgent2,26/09/22 20:12,122
GateB_TicketAgent3,26/09/22 20:12,138
GateC_TicketAgent1,26/09/22 20:12,104
GateB_TicketAgent1,26/09/22 20:12,138
GateA_TicketAgent3,26/09/22 20:12,123
GateC_TicketAgent2,26/09/22 20:12,139
GateD_TicketAgent1,26/09/22 20:12,112
GateA_TicketAgent1,26/09/22 20:12,116
GateD_TicketAgent3,26/09/22 20:12,130
GateA_TicketAgent2,26/09/22 20:12,118
GateB_TicketAgent2,26/09/22 20:12,117
GateC_TicketAgent1,26/09/22 20:12,104
GateA_TicketAgent3,26/09/22 20:12,129
GateC_TicketAgent2,26/09/22 20:12,135
GateC_TicketAgent3,26/09/22 20:12,136
GateB_TicketAgent1,26/09/22 20:12,109
GateD_TicketAgent1,26/09/22 20:12,130
GateA_TicketAgent1,26/09/22 20:12,110
GateA_TicketAgent2,26/09/22 20:12,129
GateD_TicketAgent2,26/09/22 20:12,102
GateC_TicketAgent1,26/09/22 20:12,130
GateA_TicketAgent3,26/09/22 20:12,135
GateC_TicketAgent3,26/09/22 20:12,140
GateC_TicketAgent2,26/09/22 20:12,100
GateA_TicketAgent1,26/09/22 20:12,115
GateA_TicketAgent2,26/09/22 20:12,120
GateD_TicketAgent3,26/09/22 20:12,106
GateC_TicketAgent1,26/09/22 20:12,110
GateA_TicketAgent3,26/09/22 20:12,125
GateC_TicketAgent2,26/09/22 20:12,106
GateA_TicketAgent1,26/09/22 20:12,102
GateA_TicketAgent2,26/09/22 20:12,119
GateC_TicketAgent1,26/09/22 20:12,135
GateA_TicketAgent1,26/09/22 20:12,120
GateB_TicketAgent2,26/09/22 20:12,112
GateA_TicketAgent2,26/09/22 20:12,120
GateA_TicketAgent3,26/09/22 20:13,111
GateD_TicketAgent2,26/09/22 20:13,131
GateA_TicketAgent1,26/09/22 20:13,117
GateC_TicketAgent2,26/09/22 20:13,113
GateD_TicketAgent1,26/09/22 20:13,111
GateB_TicketAgent1,26/09/22 20:13,112
GateC_TicketAgent1,26/09/22 20:13,140
GateA_TicketAgent3,26/09/22 20:13,122
GateA_TicketAgent1,26/09/22 20:13,100
GateC_TicketAgent2,26/09/22 20:13,100
GateA_TicketAgent2,26/09/22 20:13,115
GateB_TicketAgent1,26/09/22 20:13,109
GateB_TicketAgent2,26/09/22 20:13,136
GateC_TicketAgent3,26/09/22 20:13,117
GateC_TicketAgent1,26/09/22 20:13,132
GateA_TicketAgent3,26/09/22 20:13,132
GateD_TicketAgent2,26/09/22 20:13,130
GateA_TicketAgent1,26/09/22 20:13,120
GateA_TicketAgent2,26/09/22 20:13,103
GateB_TicketAgent1,26/09/22 20:13,124
GateB_TicketAgent3,26/09/22 20:13,101
GateC_TicketAgent1,26/09/22 20:13,131
GateA_TicketAgent1,26/09/22 20:13,120
GateA_TicketAgent2,26/09/22 20:13,137
GateC_TicketAgent2,26/09/22 20:13,108
GateB_TicketAgent2,26/09/22 20:13,133
GateB_TicketAgent1,26/09/22 20:13,129
GateB_TicketAgent3,26/09/22 20:13,102
GateA_TicketAgent3,26/09/22 20:13,121
GateD_TicketAgent1,26/09/22 20:13,128
GateA_TicketAgent1,26/09/22 20:13,120
GateD_TicketAgent2,26/09/22 20:13,130
GateB_TicketAgent1,26/09/22 20:13,112
GateA_TicketAgent3,26/09/22 20:13,119
GateB_TicketAgent2,26/09/22 20:13,136
GateD_TicketAgent3,26/09/22 20:13,139
GateC_TicketAgent1,26/09/22 20:13,139
GateD_TicketAgent1,26/09/22 20:13,137
GateA_TicketAgent1,26/09/22 20:13,103
GateC_TicketAgent2,26/09/22 20:13,103
GateA_TicketAgent2,26/09/22 20:13,112
GateA_TicketAgent3,26/09/22 20:13,120
GateC_TicketAgent3,26/09/22 20:13,106
GateA_TicketAgent1,26/09/22 20:13,124
GateC_TicketAgent1,26/09/22 20:13,100
GateA_TicketAgent2,26/09/22 20:13,120
GateA_TicketAgent3,26/09/22 20:13,140
GateD_TicketAgent1,26/09/22 20:13,111
GateA_TicketAgent1,26/09/22 20:13,130
GateC_TicketAgent1,26/09/22 20:13,136
GateA_TicketAgent2,26/09/22 20:13,123
GateD_TicketAgent2,26/09/22 20:13,106
GateD_TicketAgent3,26/09/22 20:13,121
GateA_TicketAgent3,26/09/22 20:13,128
GateA_TicketAgent1,26/09/22 20:14,105
GateA_TicketAgent2,26/09/22 20:14,113
GateD_TicketAgent2,26/09/22 20:14,140
GateB_TicketAgent1,26/09/22 20:14,140
GateD_TicketAgent1,26/09/22 20:14,128
GateA_TicketAgent1,26/09/22 20:14,104
GateA_TicketAgent2,26/09/22 20:14,115
GateD_TicketAgent3,26/09/22 20:14,106
GateA_TicketAgent3,26/09/22 20:14,116
GateD_TicketAgent1,26/09/22 20:14,128
GateD_TicketAgent2,26/09/22 20:14,141
GateA_TicketAgent1,26/09/22 20:14,118
GateC_TicketAgent1,26/09/22 20:14,102
GateA_TicketAgent2,26/09/22 20:14,123
GateB_TicketAgent1,26/09/22 20:14,137
GateD_TicketAgent1,26/09/22 20:14,129
GateB_TicketAgent2,26/09/22 20:14,130
GateA_TicketAgent1,26/09/22 20:14,122
GateA_TicketAgent2,26/09/22 20:14,117
GateA_TicketAgent3,26/09/22 20:14,113
GateC_TicketAgent1,26/09/22 20:14,106
GateB_TicketAgent3,26/09/22 20:14,136
GateA_TicketAgent1,26/09/22 20:14,117
GateB_TicketAgent1,26/09/22 20:14,132
GateA_TicketAgent2,26/09/22 20:14,121
GateC_TicketAgent2,26/09/22 20:14,106
GateB_TicketAgent2,26/09/22 20:14,100
GateA_TicketAgent1,26/09/22 20:14,121
GateD_TicketAgent2,26/09/22 20:14,137
GateB_TicketAgent1,26/09/22 20:14,101
GateA_TicketAgent2,26/09/22 20:14,107
GateC_TicketAgent3,26/09/22 20:14,129
GateD_TicketAgent1,26/09/22 20:14,140
